employee_id,full_name_ar,national_id,department,job_title,monthly_salary_sar,bank_iban,mobile,biometric_on_file,hire_date
E01322,ديمة العرجاني,1897316806,تقنية المعلومات,أخصائي,33000,SA5226045621864603819813,+966529980871,نعم,2022-05-29
E01323,فهد الزبيدي,1573567599,ضبط الجودة,أمين مستودع,55000,SA7247924827568588237229,+966509485222,لا,2019-10-12
E01324,غانم القرشي,1110858188,التدقيق الداخلي,مستشار,27500,SA2238703812184432743163,+966587805299,لا,2013-08-26
E01325,طلال الخالدي,1901984912,المالية,موظف خدمة عملاء,27500,SA7472960039707968019336,+966500308540,نعم,2019-11-30
E01326,عبدالله القرشي,1063026767,الشؤون القانونية,مختص,22000,SA7568996685952886271414,+966559149331,لا,2013-12-14
E01327,فاطمة العمري,1564654398,المشتريات,مسؤول مشتريات,41000,SA0289651722575765708892,+966542464697,نعم,2020-01-03
E01328,سعد المقرن,1460192436,التدقيق الداخلي,مسؤول مشتريات,11000,SA3570034012701935769327,+966552432671,نعم,2014-02-28
E01329,سعد الشهراني,1977568821,المالية,باحث,22000,SA4794247361255780981807,+966596755354,لا,2014-04-26
E01330,صفاء المالكي,1162039364,الخدمات المساندة,أخصائي,6500,SA7019043630835703378919,+966564198304,نعم,2015-09-23
E01331,مشعل الزهراني,1408412128,ضبط الجودة,محلل,18000,SA4159156547117673735206,+966583408248,نعم,2025-03-06
E01332,ميساء الرويلي,1104507304,إدارة المعرفة,مدقق حسابات,18000,SA5059909659369170668077,+966502359047,لا,2020-11-26
E01333,منصور المسعود,1823573868,إدارة المعرفة,باحث,6500,SA5692049161324592716343,+966529347443,لا,2013-07-28
E01334,صالح الشهري,1961179577,الخدمات المساندة,مطور برمجيات,6500,SA7929529749645390501825,+966569464104,نعم,2025-10-31
E01335,كريم العمري,1292714480,التخطيط والتطوير,منسق,11000,SA4018452611520559163485,+966571029434,لا,2020-06-26
E01336,صالح الحوساوي,1089793549,المالية,موظف خدمة عملاء,8500,SA5682433899090839688978,+966555707529,لا,2024-11-14
E01337,وليد الخالدي,1908071622,الموارد البشرية,باحث,22000,SA2325165146730264381839,+966578379352,لا,2015-08-24
E01338,عبدالعزيز الحازمي,1336507635,ضبط الجودة,مصمم,41000,SA3618365783061527361291,+966563411744,نعم,2026-04-26
E01339,بشاير الرشيدي,1852396967,التشغيل,أمين مستودع,33000,SA9831797279529023607787,+966569171954,نعم,2016-09-15
E01340,صالح الدوسري,1815451206,ضبط الجودة,كبير محللين,8500,SA7698141332836595284466,+966553266012,لا,2018-07-17
E01341,جاسم المقرن,1659906570,الموارد البشرية,أخصائي,6500,SA5460592962907411782979,+966517256074,لا,2025-09-10
E01342,نواف المقرن,1258863339,الاتصال المؤسسي,باحث,41000,SA0320272800491259631683,+966553845438,لا,2012-04-07
E01343,سعد السلمي,1028609970,التخطيط والتطوير,محاسب,55000,SA0365844467341873329690,+966518833615,لا,2017-01-08
E01344,عبدالعزيز البلوي,1073641779,الشؤون القانونية,رئيس قسم,18000,SA0850218570788528467382,+966548051069,نعم,2014-02-15
E01345,أيمن المطيري,1063115958,التدقيق الداخلي,مشرف,33000,SA7609989795707738182908,+966570510788,لا,2010-12-31
E01346,جاسم الجهني,1190042190,تقنية المعلومات,منسق,55000,SA2173887920368808081612,+966567743495,لا,2025-08-10
E01347,إبراهيم المرواني,1139910325,تقنية المعلومات,مشرف,27500,SA3890080258471074628214,+966512016987,لا,2019-07-28
E01348,زياد الغامدي,1311611774,إدارة المخاطر,مختص,41000,SA2707380509000946907672,+966541086189,لا,2022-07-31
E01349,غدير العمري,1206791905,المالية,مدير عام مساعد,18000,SA3654670175041588376608,+966508242475,لا,2022-07-28
E01350,شهاب القرشي,1732017999,إدارة المعرفة,مهندس,11000,SA0858273131595767386247,+966582504302,لا,2014-10-22
E01351,صالح المطيري,1284425285,إدارة المخاطر,أمين مستودع,33000,SA2793784618828843964313,+966589891250,لا,2017-02-15
E01352,معاذ العامري,1395451030,التشغيل,أمين مستودع,6500,SA6179984428844995926558,+966515953201,لا,2012-03-13
E01353,معاذ المسعود,1885965648,التشغيل,مدقق حسابات,22000,SA1326572248863198228123,+966562029281,لا,2026-01-18
E01354,راشد المالكي,1123815688,تقنية المعلومات,كبير محللين,18000,SA3859428674914640289077,+966577939294,لا,2025-10-23
E01355,فاطمة الحميدي,1514265774,المشتريات,محاسب,11000,SA0827826263590826214963,+966576296446,نعم,2023-02-20
E01356,لين الشهري,1851024750,ضبط الجودة,مهندس,27500,SA4179287046881042696403,+966587917562,لا,2014-03-21
E01357,لؤي البلوي,1098979055,ضبط الجودة,مسؤول مشتريات,22000,SA4340867524225398735668,+966545241016,لا,2020-10-08
E01358,فاطمة الهاجري,1379351701,المالية,محاسب,33000,SA1899874207709355777473,+966539228815,لا,2024-05-08
E01359,حمزة الدوسري,1378706301,إدارة المخاطر,مدقق حسابات,33000,SA9235334070049985141163,+966507072401,لا,2017-05-03
E01360,أمل الهاجري,1543153488,ضبط الجودة,مطور برمجيات,27500,SA1577593937260001618755,+966569384096,نعم,2021-08-20
E01361,وليد القرشي,1961313788,الخدمات المساندة,مدير,27500,SA7868285195199107325505,+966502890097,نعم,2025-11-24
E01362,مازن الحازمي,1154174682,الاتصال المؤسسي,رئيس قسم,22000,SA5101606092429597348751,+966545528616,لا,2023-05-05
E01363,لطيفة الرشيدي,1541165294,الموارد البشرية,مسؤول مشتريات,14500,SA7619510601669093552759,+966518487365,نعم,2018-11-16
E01364,يمنى الخالدي,1349404564,الخدمات المساندة,مدير عام مساعد,0,SA7967462930937294515724,+966576032629,نعم,2017-06-09
E01365,حسين اليامي,1910510690,الاتصال المؤسسي,مسؤول مشتريات,18000,SA6681700611955920804205,+966566067743,لا,2025-06-08
E01366,إيمان البلوي,1935951598,إدارة المخاطر,مصمم,55000,SA6107096278570271683661,+966541269616,لا,2020-05-21
E01367,دلال البقمي,1461044032,إدارة المخاطر,مهندس,18000,SA8370813286866823078377,+966520415502,نعم,2015-11-12
E01368,عبدالوهاب الرويلي,1715911770,المشتريات,مشرف,14500,SA7334183355337519794977,+966542387342,نعم,2022-04-23
E01369,مها الزهراني,1437134313,الموارد البشرية,مدقق حسابات,14500,SA6677407319780098501202,+966534082192,لا,2025-07-05
E01370,نجلاء الشهراني,1316236908,التخطيط والتطوير,مهندس,14500,SA8709870248097651502538,+966554585768,لا,2012-04-04
E01371,نواف الحميدي,1058487156,التشغيل,مسؤول مشتريات,55000,SA6807431687633427040838,+966590923850,لا,2014-08-10
E01372,دلال الهاجري,1056417254,ضبط الجودة,مطور برمجيات,55000,SA7336776648885649015171,+966531713826,لا,2018-03-22
E01373,إيمان الربيعي,1629761113,المالية,مشرف,41000,SA0859593744080470240537,+966535301787,لا,2021-06-22
E01374,طلال الرويلي,1423386489,تقنية المعلومات,باحث,6500,SA8666325530846566299079,+966593951916,نعم,2013-12-01
E01375,رهف اليامي,1936578788,ضبط الجودة,مدقق حسابات,6500,SA0962255114344924492708,+966589628023,لا,2012-02-09
E01376,هبة السديري,1966463398,الشؤون القانونية,أمين مستودع,41000,SA4103552617436926488375,+966595183280,نعم,2012-07-15
E01377,بيان الزبيدي,1317646485,ضبط الجودة,مطور برمجيات,55000,SA8364440291825913168130,+966522958640,نعم,2017-08-18
E01378,تالا الزياني,1052324892,المشتريات,مصمم,27500,SA4376803106351993609504,+966506608085,لا,2020-12-06
E01379,فهد الحربي,1868252089,التشغيل,محاسب,14500,SA1168560352030196013882,+966587238037,لا,2026-01-06
E01380,زينب العرجاني,1337533770,الخدمات المساندة,مطور برمجيات,8500,SA9595067818034783385620,+966585077729,لا,2025-08-29
E01381,أسماء السلمي,1903102406,المشتريات,مسؤول مشتريات,41000,SA7776398414548693438422,+966564347065,لا,2023-08-18
E01382,إيمان المقرن,1844226488,التدقيق الداخلي,مدير,8500,SA1331563380485983380562,+966556454951,نعم,2016-07-28
E01383,عبدالكريم القرشي,1439251461,الاتصال المؤسسي,أخصائي,14500,SA2530441107239350774812,+966546212387,لا,2025-06-26
E01384,إيمان الرشيدي,1762700852,التخطيط والتطوير,مشرف,6500,SA9143137508192345024422,+966503420903,لا,2021-09-27
E01385,أنوار البلوي,1009721729,المالية,باحث,6500,SA1652947946659684010654,+966522769408,نعم,2025-12-19
E01386,جاسم الخالدي,1814421861,إدارة المعرفة,محلل,6500,SA7970489619286414571966,+966517478183,لا,2012-08-17
E01387,العنود الشمري,1675457442,الشؤون القانونية,مصمم,22000,SA3860045562776671068619,+966500724641,نعم,2015-02-01
E01388,بيان الجهني,1568112625,الاتصال المؤسسي,باحث,22000,SA6265465632151111548088,+966555276671,نعم,2010-08-28
E01389,نجود الربيعي,1696335585,إدارة المعرفة,مدير,11000,SA7089709659318592148444,+966506013145,نعم,2014-03-02
E01390,أيمن البلوي,1445942053,الخدمات المساندة,رئيس قسم,27500,SA3517723209500528207618,+966570362290,نعم,2019-10-21
E01391,ناصر الزهراني,1631404462,ضبط الجودة,مختص,8500,SA9437340866324650150238,+966580774533,لا,2011-07-26
E01392,ناصر الثبيتي,1398211142,التخطيط والتطوير,محاسب,11000,SA5076247370793925587927,+966500028653,نعم,2018-10-07
E01393,فهد الحوساوي,1394124992,تقنية المعلومات,محلل,11000,SA9233458181131385829219,+966565954708,نعم,2011-09-05
E01394,أريج القرشي,1044216180,الشؤون القانونية,مستشار,11000,SA6986062415237174964176,+966562640243,لا,2014-08-14
E01395,طلال العوفي,1991559285,التخطيط والتطوير,منسق,27500,SA1647320393882138069856,+966556781325,نعم,2012-12-14
E01396,رؤيا الغامدي,1078942214,التخطيط والتطوير,مسؤول مشتريات,11000,SA0200721368190150562887,+966568844337,نعم,2025-03-06
E01397,لؤي الهاجري,1185638788,المالية,كبير محللين,18000,SA7511555419301070104605,+966579779316,نعم,2020-04-16
E01398,خالد السديري,1323784403,ضبط الجودة,رئيس قسم,41000,SA7624229670808663828222,+966513334408,لا,2016-07-11
E01399,نجلاء العرجاني,1006795049,المالية,منسق,14500,SA6947913071186159236905,+966596996112,نعم,2014-09-23
E01400,نواف المسعود,1646588457,ضبط الجودة,باحث,6500,SA5875715783495361239006,+966524592826,نعم,2012-10-10
E01401,حمزة التميمي,1304119850,إدارة المعرفة,أخصائي,55000,SA4447111528299645807095,+966560381478,نعم,2010-12-05
E01402,فيصل الربيعي,1483749089,إدارة المعرفة,أمين مستودع,22000,SA9001568350488264948057,+966524342490,لا,2019-01-22
E01403,ميساء السديري,1158458388,المالية,موظف خدمة عملاء,18000,SA4466854180313183013630,+966551404371,نعم,2010-07-09
E01404,عبدالوهاب الصاعدي,1317819173,الشؤون القانونية,مدقق حسابات,11000,SA1607343150133823644596,+966584630156,لا,2018-01-28
E01405,نجلاء الفيفي,1469153355,ضبط الجودة,أخصائي,6500,SA9173484460801552518070,+966585498735,لا,2018-10-13
E01406,لطيفة الربيعي,1055304222,الشؤون القانونية,مدير,27500,SA2651066820566053445986,+966590068179,نعم,2025-09-14
E01407,لطيفة السواط,1518626716,إدارة المعرفة,مطور برمجيات,27500,SA7325373805767820954217,+966532630477,لا,2019-02-12
E01408,سارة الزهراني,1176739587,الخدمات المساندة,مسؤول مشتريات,33000,SA4043523122206394702046,+966573375209,لا,2022-12-12
E01409,عبدالعزيز السبيعي,1001374774,التدقيق الداخلي,مدير,8500,SA9117122336134794073390,+966537410155,نعم,2010-03-06
E01410,أيمن الثبيتي,1481432092,التشغيل,منسق,55000,SA8296526435389583271763,+966532572446,لا,2019-10-05
E01411,شهاب الغامدي,1849238629,إدارة المخاطر,مستشار,33000,SA6752154433956057324961,+966585273467,لا,2024-11-27
E01412,الجوهرة الرشيدي,1416048054,المشتريات,منسق,8500,SA2271834607779765821672,+966589549285,نعم,2024-01-12
E01413,عبير السلمي,1689049664,الخدمات المساندة,كبير محللين,22000,SA5775353646152181607710,+966526730033,نعم,2023-01-10
E01414,راشد اليامي,1747374765,الشؤون القانونية,مهندس,6500,SA6525370026278234715591,+966581995149,لا,2014-10-06
E01415,نايف الزياني,1758326001,التخطيط والتطوير,أمين مستودع,55000,SA7561525883635855894213,+966546033442,نعم,2024-01-12
