vendor_id,vendor_name_ar,cr_number,vat_number,city,contact_person_ar,contact_email,contact_phone,iban,status,last_updated
V00965,مكتب اليامي للمستشفيات,5855964339,303004786518483,أبها,هبة العنزي,rand.alshahrani@vendor18.sa.example,+966590165604,SA3324166588060598372395,نشط,2026-04-18
V00966,مؤسسة العرجاني للأمن السيبراني,3406661874,321315998568763,بريدة,عمر العسيري,mishal.alanazi@vendor25.sa.example,+966532389329,SA6375705701264275254806,نشط,2024-06-12
V00967,شركة مساهمة القحطاني للاتصالات,5854610176,387690266254113,خميس مشيط,ميساء الغامدي,jasem.alotaibi@vendor8.sa.example,+966569097097,SA7505455050189868447329,نشط,2026-02-27
V00968,شركة التميمي للصناعات الغذائية,4032960357,363398729916063,الطائف,سارة الصاعدي,bashayir.alzahrani@vendor19.sa.example,+966559562379,SA9595218488817412135347,نشط,2024-06-10
V00969,مؤسسة الشهراني للترجمة والتعريب,4652772899,337401754369703,ينبع,أيمن العتيبي,noura.alshamri@vendor11.sa.example,+966504522853,SA3515905886904727522328,نشط,2025-04-07
V00970,مؤسسة الزهراني للتطوير البرمجي,5606112201,336649183903693,تبوك,حنان الشهري,noura.alqahtani@vendor22.sa.example,+966506886836,SA1242570498332066718888,نشط,2025-01-31
V00971,مؤسسة اليامي للإعلام والتواصل,6506018254,330898069821223,نجران,رنا الرشيدي,nasser.alsubaie@vendor14.sa.example,+966541296418,SA8555254003876516377869,نشط,2025-01-11
V00972,مؤسسة الهاجري للصناعات الغذائية,4032065630,328394755157043,الطائف,عبير العمري,abdulwahhab.alqarni@vendor20.sa.example,+966584788891,SA1553596649745024658203,نشط,2024-08-15
V00973,مختبرات الرويلي للاستشارات,6006540699,324575821727843,جازان,زينب العرجاني,saleh.alruwaily@vendor13.sa.example,+966522146983,SA88728714771210894937,نشط,2026-04-13
V00974,مصنع الشريف للأعمال العقارية,3206606299,365785654271863,حائل,سلمان الغامدي,nawaf.alshehri@vendor28.sa.example,+966560981336,SA6497492408715853850629,نشط,2024-12-27
V00975,مصنع الربيعي لإدارة المشاريع,4030064934,392575488437843,جدة,نواف الهاجري,abdulaziz.alzubaidi@vendor14.sa.example,+966597068274,SA8118524908665345162577,نشط,2026-05-15
V00976,شركة القرشي للخدمات اللوجستية,5606280191,300503755183983,تبوك,حسين الشمري,,+966550195065,SA0276910284319925745727,نشط,2024-05-11
V00977,مكتب العسيري للصناعات الغذائية,5855185068,322026241155323,أبها,إبراهيم الخالدي,alanoud.alghamdi@vendor27.sa.example,+966567626315,SA2965051732327735424632,نشط,2024-10-22
V00978,مجموعة العمري للتعليم والتدريب,5854726630,349003572364643,خميس مشيط,سلمى السديري,basel.alomari@vendor12.sa.example,+966559183675,SA6460290890053951726951,نشط,2026-03-19
V00979,مركز الجهني للتعليم والتدريب,4032001410,343126990996983,الطائف,خلود الربيعي,jawaher.almutairi@vendor23.sa.example,+966534359907,SA9653523468190172088083,نشط,2025-10-25
V00980,مركز الرشيدي للتجهيزات الطبية,6906634533,394270224922033,عرعر,بدر التميمي,salma.alsharif@vendor22.sa.example,+966535390342,SA3575520472746711748221,نشط,2025-07-31
V00981,مجموعة السبيعي للطباعة والنشر,6006038068,323061799448873,جازان,يوسف الرويلي,alanoud.almutairi@vendor7.sa.example,+966504868813,SA2626375273635060346698,نشط,2024-09-01
V00982,شركة مساهمة الحربي للترجمة والتعريب,4652987095,325743791993263,ينبع,رهف الرشيدي,najla.almugrin@vendor2.sa.example,+966581018509,SA6376068092674348990210,نشط,2024-06-09
V00983,مؤسسة الدوسري للأمن السيبراني,4031664089,305121093923873,مكة المكرمة,وائل القرني,saqr.almugrin@vendor23.sa.example,+966517186110,SA0371764847550455439768,نشط,2025-04-22
V00984,مجموعة الحميدي للاتصالات,4030898913,314811705636083,جدة,سلمان الحوساوي,kholoud.alqurashi@vendor6.sa.example,+966572747369,SA3110996665372801955036,نشط,2024-06-22
V00985,شركة مساهمة الرشيدي للمستشفيات,5855088551,344721479321303,أبها,منى الجهني,rand.alrubaie@vendor26.sa.example,+966569108502,SA8451162870412068408130,نشط,2024-12-05
V00986,مكتب الصاعدي للاتصالات,2050963127,323841547931513,الدمام,سلمان الأسمري,salman.alzahrani@vendor1.sa.example,+966588364920,SA9857582694451035625826,نشط,2025-11-29
V00987,مجموعة العتيبي للمقاولات,4031515609,363672323306443,مكة المكرمة,نواف العرجاني,alanoud.aldosari@vendor5.sa.example,+966572680791,SA7047342684105102154163,نشط,2026-03-31
V00988,مركز الحميدي لتقنية المعلومات,4650689350,353969725290793,المدينة المنورة,شهاب البقمي,haifa.alanazi@vendor16.sa.example,+966563470159,SA3743475258467944140624,نشط,2024-05-16
V00989,مؤسسة القحطاني للخدمات البيئية,3206456353,314437825524033,حائل,صالح السلمي,abdulwahhab.alsudairi@vendor18.sa.example,+966524441383,SA5600615535855656792984,نشط,2024-04-18
V00990,مصنع التميمي للأمن السيبراني,6006584384,334425126887583,جازان,منصور المالكي,marwa.alkhaldi@vendor11.sa.example,+966521813169,SA3123522141073898983736,ACTIVE,2026-04-19
V00991,مكتب العرجاني للاتصالات,5854746886,395085355669783,خميس مشيط,منصور الشهري,ibtisam.alotaibi@vendor29.sa.example,+966534388492,SA4424029664911977184851,نشط,2025-12-02
V00992,مكتب القحطاني للخدمات المالية,2050491470,351048740395603,الدمام,لمى العمري,nasser.alsahli@vendor6.sa.example,+966536622847,SA5754411553209772004255,نشط,2025-07-06
V00993,مختبرات السديري للخدمات اللوجستية,4650197789,394644597476113,المدينة المنورة,تالا المرواني,rana.almugrin@vendor27.sa.example,+966532628829,SA2042872438496170257256,نشط,2024-12-30
V00994,شركة السبيعي للتطوير البرمجي,4030372203,369726193337863,جدة,هاني القرشي,rana.alharbi@vendor18.sa.example,+966585067719,SA4479950959279350940021,نشط,2025-06-02
V00995,مركز الشمري للاستشارات,4032264132,328317254298693,الطائف,رند الفيفي,sami.albalawi@vendor21.sa.example,+966537527784,SA1247573777431326895247,نشط,2026-03-16
V00996,مجموعة الهاجري للطباعة والنشر,7106191388,381284120271863,سكاكا,رهف الصاعدي,ruya.alzubaidi@vendor20.sa.example,+966535292866,SA0618448681653613134427,نشط,2026-03-16
V00997,شركة الحميدي للاستشارات,5606618053,308082332171023,تبوك,مروة التميمي,sami.alswat@vendor19.sa.example,+966532940860,SA9632852851522321606584,نشط,2025-04-27
V00998,مكتب البلوي للاستشارات,7106340167,313528139442833,سكاكا,باسل الحازمي,sami.alashmari@vendor4.sa.example,+966576988141,SA1044867964389905151829,نشط,2025-08-11
V00999,مختبرات الحوساوي للبنية التحتية,4650257504,370268539306513,المدينة المنورة,رانيا العتيبي,latifa.alaufi@vendor21.sa.example,+966566823656,SA6700167021646090502522,نشط,2024-06-29
V01000,شركة الغامدي للخدمات اللوجستية,6006258943,381418109180313,جازان,ابتسام الشهراني,latifa.alsudairi@vendor21.sa.example,+966580338452,SA0393310555712486379583,نشط,2025-03-25
V01001,شركة مساهمة الصاعدي للأعمال العقارية,3406823743,352711363956863,بريدة,حمزة البقمي,leen.alsahli@vendor28.sa.example,+966558067172,SA8203893690630152833987,نشط,2025-04-21
V01002,مجموعة الحازمي لتقنية المعلومات,6506501670,366530102821603,نجران,محمد القرشي,asma.alarjani@vendor22.sa.example,+966564822324,SA4182169464029014700667,نشط,2024-12-17
V01003,مركز السهلي للأعمال العقارية,4032547003,357442585123753,الطائف,دلال الرويلي,luay.almasoud@vendor6.sa.example,+966563330450,SA9080540741750240510859,نشط,2022-09-14
V01004,مصنع المطيري للطباعة والنشر,1010479483,310390423856943,الرياض,بشاير الحربي,yousef.almarwani@vendor20.sa.example,+966528688120,SA39930704857731763743,نشط,2026-02-27
V01005,مركز السواط للطباعة والنشر,5855882232,399088207864863,أبها,شهد الحميدي,tala.alsudairi@vendor22.sa.example,+966519531818,SA4211248283046608151192,نشط,2024-05-05
V01006,مختبرات الخالدي للخدمات المالية,2051896548,327577467375303,الجبيل,إيمان العمري,marwa.alzahrani@vendor4.sa.example,+966504911648,SA6335160812632215667156,نشط,2025-11-06
V01007,مؤسسة الشهراني للأعمال العقارية,6906075589,380365846273103,عرعر,أنس القرشي,sultan.alyami@vendor10.sa.example,+966561897077,SA3621032674729039700753,نشط,2025-11-24
V01008,مركز الشريف لتقنية المعلومات,6006506842,314804392674,جازان,حمزة العمري,nasser.alqahtani@vendor13.sa.example,+966532802094,SA91248707595189853551,نشط,2026-03-18
V01009,مكتب القحطاني للمستشفيات,4650017102,377340869715523,المدينة المنورة,أيمن الزياني,saad.alziyani@vendor12.sa.example,+966558422550,SA0912520147777420373150,نشط,2024-06-13
V01010,مركز الزياني للطباعة والنشر,3206251964,384782204830383,حائل,حمد الحربي,ruya.alshehri@vendor24.sa.example,+966550850243,SA8118235067900419481572,نشط,2026-02-28
V01011,مكتب القحطاني للأعمال العقارية,4032431902,304177625110203,الطائف,لين العتيبي,ruya.alomari@vendor3.sa.example,+966565283978,SA7853543049640084862415,نشط,2025-06-28
V01012,مؤسسة السديري للخدمات البيئية,1010623625,371499875212713,الرياض,مياء الحميدي,khalid.alswat@vendor4.sa.example,+966563742035,SA0950602794054247130181,نشط,2026-03-15
V01013,مختبرات الجهني للطباعة والنشر,2051928207,319801075965573,الجبيل,مها الأسمري,samar.althbiti@vendor19.sa.example,+966519365899,SA9235742640281984874082,نشط,2024-10-18
V01014,مكتب العسيري للبنية التحتية,1010821200,327425710919513,الرياض,صالح المرواني,eman.albalawi@vendor5.sa.example,+966546685411,SA4882524585059739606414,نشط,2024-11-01
V01015,مصنع العرجاني للاتصالات,1010655372,329582981746653,الرياض,دلال السبيعي,leen.alsaaidi@vendor27.sa.example,+966590821484,SA4843908208844991758963,نشط,2025-11-15
V01016,مصنع التميمي للأمن السيبراني,6006508009,301401959405673,جازان,يوسف الجهني,mohammed.alshahrani@vendor16.sa.example,+966591119145,SA3715633591665247699281,نشط,2026-02-09
V01017,مركز الشهري للأعمال العقارية,5854964905,349031800523703,خميس مشيط,تالا الحربي,rami.alamri@vendor30.sa.example,+966553294018,SA5192350141068415126738,نشط,2025-01-11
V01018,شركة مساهمة الفيفي للمستشفيات,4031780465,344568036187873,مكة المكرمة,رانيا الزهراني,abdullah.alasiri@vendor9.sa.example,+966517306822,SA7063904127555375375225,نشط,2024-05-26
V01019,شركة الشهراني للخدمات اللوجستية,4030958726,369529649617243,جدة,شهاب الشهراني,najla.almasoud@vendor4.sa.example,+966524201944,SA8870969727256178843002,نشط,2024-12-22
V01020,شركة مساهمة الغامدي لتقنية المعلومات,6906206155,314607272903053,عرعر,معاذ الشهراني,musaid.almasoud@vendor29.sa.example,+966568960235,SA4441337813889913851943,نشط,2025-07-21
V01021,مؤسسة الشهراني للخدمات البيئية,3206142489,393903221993603,حائل,غانم العمري,abdulwahhab.alarjani@vendor6.sa.example,+966561818245,SA7213976338978277510477,نشط,2026-06-16
V01022,شركة مساهمة الربيعي للصناعات الغذائية,4031147996,351752173564853,مكة المكرمة,صقر الربيعي,safaa.alziyani@vendor6.sa.example,+966519570341,SA6070396624798355794877,نشط,2026-05-01
V01023,مؤسسة الأسمري للخدمات البيئية,4031579891,379138852699003,مكة المكرمة,عمر البقمي,hamad.alotaibi@vendor28.sa.example,+966581028344,SA7831059615112157851039,نشط,2024-06-20
V01024,مكتب الشهراني للترجمة والتعريب,4650011134,325091350171693,المدينة المنورة,لؤي الشمري,rami.alhosawy@vendor5.sa.example,+966519707242,SA3652837470397916813517,نشط,2024-05-31
V01025,مركز المطيري للإعلام والتواصل,1010175110,365906786794603,الرياض,رند اليامي,abdulwahhab.alqarni@vendor13.sa.example,+966530812152,SA0741273353886595721016,نشط,2024-08-18
V01026,شركة الثبيتي للخدمات اللوجستية,4650220432,337907824971443,المدينة المنورة,العنود القرشي,jawaher.alsaaidi@vendor12.sa.example,+966567778518,SA6965068700100254941219,نشط,2024-11-19
